ticker,dollar_volume,exodus_ratio,volatility,final_drop_pct,death_date
ORBK,1191430727.4882936,10.252484382603859,0.0009691349524202687,0.0052750565184626124,2019-02
AAWW,1188748207.9885995,1.334885470387295,0.0008670472027695012,0.0,2023-03
CZN,1182521093.7753193,0.583022618423555,0.0013716776117569693,0.04497138184791502,2008-07
SYNH,1167316974.5206213,2.320659055593368,0.00018224814657922747,0.00046522447080723714,2023-09
PFCB,1166666749.0839128,1.3068871698609916,0.0002815794035893854,0.0005825242718446822,2012-06
FLA,1157174052.0390232,3.229205681418203,0.0032882239400768513,0.2734883720930233,2007-07
VSEA,1155443671.5217347,2.9676991852724415,0.00020555248511114384,0.00015873015873012715,2011-11
FBHS,1153744480.309991,1.4891495235523944,0.0016947286212565295,0.0704309956449918,2022-12
FOCS,1148339153.09451,8.43853004888801,0.0003023293259626939,0.0015080113100847936,2023-08
IKN,1147181842.3036056,2.097855336019844,0.0010218239403127934,0.002317497103128777,2008-10
SOTR,1140879969.9013486,1.3000198025729142,0.000674928521861547,0.008659981768459493,2004-10
Y,1132401934.246351,3.575321476263693,0.00035554146219869345,0.0014252061248528109,2022-10
CLE,1113878289.837098,2.741865513201795,0.00021888470124247755,0.0006060606060607008,2007-05
OSIP,1113366286.3287208,0.9775356294286207,0.0001947200621375719,0.006222990492653404,2010-06
WRC,1113167831.6169646,12.04769658022296,0.00032603689927525667,0.00808407437348416,2013-02
ABCO,1104556049.1931233,1.4476960521369884,0.00044590128249775204,0.0023169601482854493,2017-11
ABB,1093110304.8937197,1.9806022408963586,0.0005850343534144879,0.015894039735099376,2023-05
TNB,1087237756.5285425,1.2681042631514812,0.00011057877195032514,0.002494111126506953,2012-05
ICO,1086952997.0740848,1.2253236428581356,0.00031550836115467267,0.0006844626967830108,2011-06
ESV,1077620438.3575132,1.0242335643825136,0.0022608829969834217,0.16069600818833166,2019-07
SEP,1068937175.4745141,14.542198038068506,0.0013195210023456234,0.05574819951987205,2018-12
AVP,1065529408.4036903,14.064781052487591,0.0020545914421802747,0.024513947590870746,2020-01
PIC,1060276237.6243132,1.2767043055634906,0.004437897169746236,0.06185567010309275,2020-12
AFFX,1058021540.7213386,9.179175008233635,0.003627969510951241,0.14625228519195616,2016-03
GYMB,1057696052.2930549,1.1509399067911341,0.0001908063353655197,0.0006115272894051681,2010-11
CBI,1056842773.5891886,0.595001357292012,0.0023407470251013366,0.04787077826725391,2018-05
BOL,1052236801.6338716,1.2081154450786828,0.00022297620036418613,0.0003076923076922465,2007-10
VMW,1051053567.278455,1.8850565990572778,0.0031999031917972352,0.24736842105263157,2023-11
PVTB,1048805715.104945,2.014768655151838,0.00034804636115079527,0.0035994764397905576,2017-06
PNT,1047077371.1457729,2.9677916242652738,0.0016952157726499374,0.13793103448275862,2023-12
ARQL,1044722182.7183925,0.8679075559197849,0.00021813069419278472,0.0034895314057826663,2020-01
SWHC,1035834598.0122973,0.39858337092180907,0.0016892833154013873,0.12142561127227516,2016-12
KFT,1035268744.1322197,1.530944183598349,0.0007307390953689913,0.003279456547200763,2012-10
ETFC,1034361109.4037149,11.131070235870444,0.0012699379715020314,0.043223156659495415,2020-10
AYE,1033876396.0610871,1.5288937604340065,0.0009055916710853025,0.09110867178924253,2011-02
VPI,1028885881.8486642,2.4481214865685956,0.0007762946256313827,0.003008524151763325,2006-01
CYBS,1028651760.6642424,0.9659434548198039,0.000252062191296826,0.0,2010-07
ISIS,1023528577.2295166,1.0742300106628229,0.0018647786979374492,0.09413798522709417,2015-12
SHAW,1020264950.3023518,10.047092140930292,0.0005277418694248468,0.01832406835495163,2013-02
FDO,1005032489.123805,12.17674536602652,0.00033588912938555703,0.004250531316414417,2015-07
HDI,1003236898.8193465,1.0300168222977324,0.0006517530742537163,0.028965517241379305,2006-08
VAR,1000333097.5155699,0.7054815637107431,9.509427246544718e-05,0.0006759801712483357,2021-04
SPLS,999134817.1454066,1.4886968801414717,0.00024881440620257644,0.00048756704046814056,2017-09
DLM,998296722.2657318,4.343900335514298,0.00023402542726624483,0.0015772870662461166,2011-03
SPW,998057628.798846,2.9994523414916725,0.001245642345906874,0.14537597234226454,2015-09
ANDW,997287138.2127837,2.821118430517083,0.0004691165343992981,0.0019946808510637876,2007-12
IVX,994586334.5038246,1.9112513935930424,0.004385336169437907,0.1845574387947269,2006-01
ISEE,992618530.0318782,3.3691701741410607,0.000310519144364046,0.0007505629221916722,2023-07
AEOS,990314489.1652355,2.74602158479186,0.002156414612633481,0.07516129032258059,2007-03
PING,987794508.4501662,3.248307647019384,0.0002600989640272664,0.0,2022-10
ILG,986858265.606078,2.736744712159561,0.0005851640791833922,0.03792134831460678,2018-08
PGTI,979329904.7084492,2.8338691280213175,0.00016245074267075271,0.0014265335235378572,2024-03
VRX,977944469.371567,1.6883113521078403,0.001284879486810401,0.04223042230422309,2018-07
TWTC,974437100.3095367,2.286955549118103,0.0013204320423825908,0.026178010471204157,2014-10
CDK,970478782.4812934,50.81299407742559,0.00014842667704045392,0.0010936930368210403,2022-07
BEZ,965163083.5938156,0.657172045113335,0.0003590848618704798,0.019308001235711972,2011-01
HWP,963894669.663015,0.8789803049950806,0.0017713327784227323,0.014689265536723051,2002-05
APTS,962346028.3794466,1.6296153808939762,0.00022807208327211957,0.0,2022-06
TPTX,961791987.988026,2.6176281585150964,0.0002777413405170931,0.00026312327325365384,2022-08
LXK,961027966.8039805,4.382815409277827,0.00039252842291771024,0.0,2016-11
MGI,960757414.8975505,0.2755824533792444,0.0018197490057943562,0.0009090909090908897,2023-05
GHDX,952800824.7536433,23.951709626712336,0.0010858522996516028,0.06845107503290927,2019-11
GMCR,942900008.5784007,5.125393677332889,0.0002584562701141871,0.0030451332245785877,2016-03
ABV,939481799.0677775,6.074707766794798,0.0018374155811548586,0.01691331923890065,2013-11
PACW,938529213.0582615,3.5309729264451333,0.00205264264529858,0.09952606635071089,2023-11
CSJ,928305408.0212905,0.39440349403561414,6.698024800211792e-05,0.00048188126445654746,2018-07
AIRM,927766037.6296728,0.6244882216752847,0.00039307611487570613,0.005205320994794712,2017-04
PHRM,923757359.9634353,3.080537172624995,0.0007463133094504042,0.001927843569264673,2008-03
FSL,923459077.2788616,11.683686279807517,0.0009867069289324197,0.07246009627565238,2015-12
LFG,922611816.6101015,1.9131097220103144,0.00019902044955863988,0.0038314176245211272,2022-12
HS,911842280.0244749,1.575216061745694,0.00017247828079564812,0.0003635702599526635,2012-01
CEFT,910709671.7766237,2.338987734222797,0.0029972010332160277,0.042866282789507354,2002-11
GTK,910003424.9918367,1.9095305550563295,0.00034180046016916527,0.0,2006-08
ERICY,906062951.8271213,0.7485999635925696,0.0015755570463734454,0.013377926421404793,2003-12
OMG,902568098.4922643,6.02433642676358,0.0009893794228670952,0.0022055580061756458,2015-10
ONEM,898231694.6385102,1.3166206720851892,0.0017137359742310499,0.005555555555555635,2023-02
FRK,896524173.6885792,2.603188350839938,0.002534203810997756,0.1438356164383561,2007-11
GTRC,896103888.8730853,0.9872852530756916,0.0005600612314730569,0.0001588057805303797,2007-10
DISH,896089590.9646646,2.052788639483236,0.002865180300074848,0.0377833753148614,2023-12
UMPQ,893472366.4015207,4.685114417611652,0.0009541480796479713,0.10278481012658233,2023-02
KS,892920522.916213,57.223691255026715,0.00017572471445465956,0.001711840228245226,2018-11
LNCE,892124521.1516875,2.7940195841164623,0.00014633639135185758,0.0011990407673861366,2018-03
SVVS,891942266.025633,5.342760502011095,0.00021070803008612333,0.0075301204819278175,2011-07
SCH,888951913.7400353,1.5042738343114654,0.0011889980029877278,0.06911857958148382,2005-12
SCSS,886649080.0475832,1.4072779385264036,0.0021672195012761093,0.05933429811866852,2017-10
AUXL,886146585.0093054,1.5575272842412127,0.0011480694889021196,0.04026315789473687,2015-01
EQM,883111685.3913287,14.092813217232862,0.003452631419930476,0.09591326105087576,2020-06
AQNT,875126726.3534154,1.2105091995962818,0.000147655619984254,0.0,2007-08
HAR,874823073.2286928,1.7472219996575122,0.00013849674661563742,0.00026788106080901096,2017-03
FSR,867228011.9880677,1.0334615727808025,0.00881415134465782,0.8453448275862069,2024-03
MCFE,858224320.7109308,3.0643668009327483,0.0003003721628843973,0.000576812151509347,2022-02
RBN,849374857.8495342,1.6764299351503493,0.0003741322341441938,0.0001666666666666335,2013-02
APCC,847356030.5189432,1.7938316023440009,0.00032640492353740185,0.0,2007-02
BLU,847000811.451826,2.5903279973542412,0.00029215395802625134,0.0006779661016949008,2023-06
RSX,846206974.2372587,0.6200708156239685,0.007916389927340957,0.4390715667311412,2022-03
SAFM,845376802.9098306,1.6360309157383266,0.0015208471343767071,0.06353286816011754,2022-07
DISC.K,841391847.546522,2.1991549966076507,0.0016908385383229041,0.05932203389830505,2022-04
CYNO,840589391.470164,1.1972508061791345,0.0002759283653874392,0.0022624434389138985,2017-03
APY,832315699.0714884,1.7827426047164872,0.0032207723079828734,0.007707129094412337,2020-06
NFB,831856697.3065768,1.772955883829116,0.0005941620697501922,0.018492672714584827,2006-11
WWE,827415542.652169,0.96719337366038,0.0018036893866423239,0.04705548191630372,2023-09
CHFC,825756786.1212819,3.778328598414737,0.0009801994843710966,0.06458100558659219,2019-07
ZOLL,824071404.0905993,0.9663515764978112,0.00045274748665090066,0.01826243006439358,2012-04
GNMK,822538709.4119473,1.0630065435663894,0.0004444051541334194,0.0024834437086092187,2021-04
DIGE,821159964.9865893,0.7196039037443508,0.000604820113745428,0.016443656295341013,2007-07
HOME,819094748.4216716,1.0229057720391554,0.0002486893641124645,0.00188984881209504,2021-07
VRC,815134885.8780334,4.6170790037341165,0.001873360563040846,0.02144061671886294,2005-03
PEGI,814916878.5445576,1.5840806679740604,0.0014160007546246132,0.04400715563506263,2020-03
SVU,809420738.9549178,1.328925963859685,0.00025227002413413726,0.00030759766225770565,2018-10
DEN,808355343.0514615,15.720415384708868,0.0006711998506655786,0.014560409025230658,2023-11
RBK,808204913.2642053,0.9724044210028822,0.00016464117297893712,0.0003389830508475106,2006-01
DCP,804372085.6890829,8.286180658413397,0.0004602828157660455,0.014650283553875175,2023-06
WRI,800586172.4124583,72.18807764839146,0.0011096976340901202,0.04196859903381634,2021-08
MGP,796202921.8528081,1.1565379864014096,0.0009168508076944558,0.012307692307692382,2022-04
OZON,795958326.0991997,2.2296102723940465,0.00651664780319721,0.5991471215351812,2022-02
CLC,795745091.5483481,1.380185233122087,8.696690575308311e-05,0.0,2017-02
SLW,794726798.1866605,1.1848775963765936,0.0013933663541769487,0.01134751773049638,2017-05
MTSL,787418684.4055023,0.08696738494197362,0.012576482474279468,0.6203389830508476,2021-07
HCT,786011499.0207325,1.6317380212768982,0.0008422830979603972,0.008327024981075034,2015-01
NFS,783091332.090655,1.3078801973778338,0.00058989227252135,0.0,2008-12
HSNI,782452526.1594788,10.55803490056505,0.0013613811254781043,0.08493771234428087,2017-12
RIMM,780977441.1209165,0.7067956674884069,0.0018633663833400554,0.031065088757396445,2013-02
IACI,775697635.4755818,1.8090214440163228,0.0013050200952128364,0.15179916317991632,2016-01
RADS,771734840.9032205,0.9102343105826151,0.0005240714428362461,0.03079584775086495,2011-08
AGU,765247570.7281855,1.0608481910474419,0.0009170459242236582,0.023188652000339795,2017-12
JUNO,754937215.5175797,1.6625322755836547,9.759502720901502e-05,0.0004597701149426006,2018-03
CMD,748458839.2973943,91.7038178164769,0.0008039648560761389,0.01627906976744184,2021-06
CSOD,748412374.3143796,2.7406024682118857,0.00016817423417680996,0.001562500000000059,2021-10
CYBX,746775922.1750971,3.997698942689062,0.0015257129051207676,0.0031316725978647523,2015-10
TOT,746273346.2799226,1.7316160710706787,0.0008355986236147837,0.014285714285714344,2021-06
APL,745379995.6992148,0.9997102128747105,0.001376564074810076,0.06657323055360892,2015-02
UBNT,734610518.3378987,1.1438804917149867,0.002088258141098309,0.15463996330836258,2019-08
ACOM,732942822.4642498,2.464267445009478,0.000241004113277829,0.0006240249609983158,2012-12
HC,730796135.7696581,1.7077384214868907,0.00354660758917693,0.05819125277983692,2007-08
SIE,727992017.5778844,0.8882276646277666,0.0006467544236136377,0.0009184845005740333,2008-02
TTM,722534431.5845629,3.6177185950943493,0.0020115839033341574,0.04550713459313535,2023-01
CCMP,721037384.4986072,10.251405977806126,0.0005440736526732184,0.004413619167717587,2022-07
ECOL,718523884.4783212,1.6483689649955071,0.0001607437125164005,0.0006246096189881561,2022-04
PPO,716831598.8619356,7.185055232208523,0.00019139223199142268,0.002967359050445099,2015-08
IMDC,714545053.235303,0.7220737928866752,0.0013059261864176207,0.004624153134745592,2006-03
SGMS,711387534.0189803,0.7450609231934449,0.0019343717536669824,0.09548286604361374,2022-04
JEC,711285244.3075193,1.1466988353677732,0.0007733979615494402,0.0763933720680008,2019-12
AVX,707877944.2391336,1.3311139215502903,0.0014429145718034928,0.007101947308132765,2020-03
FNSR,706292130.8984362,3.7067012782156836,0.001323785531541317,0.05374203821656057,2019-09
PALM,698779190.6321576,1.0192374586051152,0.0005957194836137803,0.003502626970227596,2010-06
HRC,696238699.0466774,1.4352412275071018,9.591966618634608e-05,0.0005126890540885932,2021-12
HUG,695950370.5782095,0.8686447106694766,0.00039108388393404057,0.018999366687777044,2006-03
ESTE,694298047.6797867,2.1142561250597938,0.0016523748535163252,0.0809018567639258,2023-10
PEIX,692629710.0527439,0.8220560787084391,0.004072300164935224,0.1628197130380537,2021-01
LOGM,687238816.0828189,1.6955097142822333,0.00010042671443572006,0.0002323960027887058,2020-08
WMGI,686410666.7120895,0.9723498013126942,0.000587387574379313,0.026024723487312856,2020-11
CCC,683295751.8904592,2.40374030840534,0.0013266956315482728,0.07421625079974409,2021-01
ESL,680421684.6110375,6.4684203089675965,0.00016439595927895715,8.163265306126626e-05,2019-03
LQ,679685958.9146568,1.3139115328437971,0.0007113377237289319,0.004139834406623729,2018-05
UFS,679566655.9690514,4.315574963394284,0.000650175116845153,0.0016213294901818826,2021-11
GW,679347703.4881295,0.5387371005373179,0.014987385281096326,0.4842767295597485,2008-12
ACAS,674803135.5075743,14.338874705755257,0.0006207670180425421,0.0027700831024931143,2017-01
TBL,674707496.5774299,2.4780981275099996,0.00015335782500285218,0.00023250406882115813,2011-09
DFT,674628772.6340876,7.032877358251408,0.0009870974942371373,0.04029462738301549,2017-09
MEE,672571026.1018724,4.678282335210421,0.0030034087061112267,0.03668621259960926,2011-06
FCB,671812211.1223694,2.551333554583676,0.0013915563020577702,0.17000247096614765,2018-12
ULTI,670887721.9357785,1.5222000319756335,6.653512605611906e-05,0.00015087052291726672,2019-05
OZRK,670821641.5860487,7.3655581136785155,0.0014522385428249918,0.12494696648281715,2018-07
ACS,667568865.804,4.236647919907463,0.0007437184322230506,0.058462989156058555,2010-02
ACAM,665754495.4058864,1.7082930105085434,0.003294396711805674,0.04,2021-01
GMH,663544850.6938833,1.7118226567864157,0.0011215771269669679,0.038358388454600024,2003-12
MERQ,663130667.2641275,1.402173399796929,0.0016151825447368528,0.03743718592964811,2005-08
AMMD,660566735.1370541,5.447750284606403,0.00017605805322816118,0.0,2011-06
NXTM,658259898.3008417,6.3794550010593705,0.00039617035616636067,0.0,2019-02
APU,655302945.6537913,2.2327735410203933,0.0011510259813779225,0.09064412707665412,2019-08
BWP,651548611.411377,0.2059944558468191,0.00033784353322972724,0.0016570008285003788,2018-07
TIN,649677972.4518962,2.8879050337657635,0.00018599286427971039,0.0,2012-02
AVNR,648362994.8863133,0.7697160448654534,0.0002595538647173344,0.0017657445556208114,2015-01
VPHM,646992930.7706033,2.283749994738238,0.00014191207847540183,0.0006999300069993739,2014-01
TRCO,645032252.0187399,1.557354154189144,0.00010313093148050899,0.00032137118371720555,2019-09
ZNT,644618832.7265966,1.620725356540609,0.0002373349289597529,0.0002630194634404291,2010-05
ENDP,642486594.5328184,0.8051457013766685,0.008246252138800746,0.7161276223776224,2022-08
MINI,641273333.7943692,10.761847585601133,0.0029996295229286454,0.24274070300560363,2020-06
MIK,640970287.2331417,1.885643553996607,0.00027992884460001285,0.003628117913832283,2021-04
AXE,639519359.8299772,2.5041028671630152,0.0008704880980397608,0.01360201511335007,2020-06
IRF,639031576.1686997,5.78411063737843,0.0001413232421459403,0.00024993751562104504,2015-01
CWEI,638192422.6922289,4.276175902829255,0.0011641632680488207,0.04156568994639052,2017-04
GSX,638170711.1563103,0.7591665857005389,0.0027117103595505343,0.16256157635467974,2021-05
GRA,638001099.8379672,4.369659412649231,0.00014577568136193056,0.002849408747684896,2021-09
AMLN,634763219.2837399,0.777405007752333,0.00015258355842839708,0.0006447453255963757,2012-08
RTI,634096921.0089246,3.753071464394587,0.0027461870274272044,0.156454491374182,2015-07
MNT,633786465.8086858,0.31523854992528816,0.00023737819856816625,0.0,2009-01
SEPR,633439370.7853606,0.3806302672362339,0.0002487407711001873,0.003036876355748385,2009-10
EPAY,632468695.2460873,4.200262514497069,0.00024142391428508346,0.00017546938059317626,2022-05
COWN,628517137.4609557,5.30761626614265,0.00014923335217344183,0.0017916560020476142,2023-02
MBT,628405173.6681948,5.517272398773027,0.003523755030437641,0.3468414779499404,2022-02
ATK,628220884.7686869,2.49621328261865,0.0017225724446853219,0.00583463782553005,2015-02
TOY,626646880.865315,1.1129416365793736,0.00035393601832208805,0.000373831775700993,2005-07
LIFC,625913642.4419836,0.6723977321171078,0.00019645724802796265,0.0,2008-05
NAV,624799872.3027745,1.823106035068667,0.00013417802914708057,0.0002246686137946082,2021-06
FCE.A,624049861.136589,1.2601715509888434,0.00015297986843916303,0.0,2018-12
CRZO,620968907.2988273,2.23257128981972,0.001937274161266337,0.050420168067226885,2019-12
PRX,619763789.9376786,1.3615100639138795,0.00013160749923919017,0.0004000000000000625,2012-09
KTWO,618415519.3549953,3.1102685428242216,0.0010002135672741888,0.007220216606498169,2018-11
DST,618042895.5431256,1.522431159688508,0.00020809907237704612,0.0,2018-04
MHP,617606949.5828753,0.9636201714063208,0.0005265535549248869,0.009513552324537804,2013-05
ATCO,614233480.636057,2.0141520906790458,0.0002695631324388338,0.0012894906511927513,2023-03
SCAI,614090754.9400908,0.6112623900547418,0.0002498343081107539,0.020683610867659942,2017-03
SPF,611966536.743153,1.869677240691413,0.0015382712248571695,0.1229418221734357,2015-09
OCAS,610206127.616656,1.6709765062987267,0.0004948479524775332,0.002493200362647313,2007-08
HIB,610183933.9137427,0.17175546464470168,0.0007192711447237093,0.014244091939138922,2005-11
ROH,609995933.3699346,6.564577383974665,9.260714722569599e-05,0.00012664640324203276,2009-04
EXAM,607657309.5913326,2.0750153997063108,0.00021991875061559254,0.0045428733674047865,2016-07
SFG,607094972.9787986,13.710901431962233,6.24526609244792e-05,0.0,2016-03
HBC,606929534.4287595,0.9525190539669934,0.0006820058559136809,0.029360056258790464,2013-11
NLC,606645329.8111639,1.3623507172779483,0.0006841236540935316,0.013492871690427727,2011-12
GLDN,606009208.0352807,0.5941693069145352,0.0004143081431376892,0.0007611798287345224,2008-02
QLGC,605673308.7989483,2.164499515770923,0.0006054939892603233,0.00433705080545231,2016-08
CCXI,604575923.5268878,1.522360348602921,0.00013247244806331268,0.0,2022-10
HLS,603271906.7545236,0.5326118388192249,0.0008623739258371639,0.019253672092100157,2017-12
CIIC,602847606.1543492,0.8606746420785995,0.005369259936383594,0.21572212065813534,2021-03
OVTI,600537050.2345674,1.7395334127773374,0.0006625561375269385,0.0017001020061203913,2016-01
DCT,598860716.4781358,1.1630831724246873,0.0002343616743278183,0.0010520778537613427,2023-03
WNR,596857677.5655769,41.6657660703283,0.000770648982024324,0.007677543186180454,2017-06
GNCM.A,596262046.845843,39.154251174030925,0.0016496403912422237,0.06746741630462562,2018-03
HEP,594217289.7947118,9.807264252904622,0.0014816409100400535,0.07764811490125675,2023-11
JOYG,593760215.8481882,2.6834438881692733,0.0013441484888381727,0.03711672942442176,2011-12
URS,593390830.7350265,1.5637538120009713,0.0007485582519184532,0.08295652173913048,2014-10
CNVR,591815369.060808,19.115502896009428,0.0006145306918663221,0.015142857142857175,2014-12
ANN,590413191.0857315,5.734615187219099,0.00041086348612797736,0.027940220922677044,2015-08
CBSS,583700177.0455421,28.863119927203893,0.0010647522030851548,0.024687641125997296,2007-09
TSG,582778397.4897826,1.7090265190038891,0.0028646936382883533,0.08164308846088289,2020-05
AF,581166757.1340522,6.075671841873065,0.0009299457153666909,0.017351598173515937,2017-09
SSS,580823369.5368015,1.205528700710994,0.0011979499537529083,0.10423547697687978,2016-08
WBMD,580372702.411704,2.1286834405847697,9.990493748334117e-05,0.0007514277126542135,2017-09
PAH,578210210.9415118,2.3362743409163205,0.0014766435258321475,0.052276559865092685,2019-01
HMHC,575784625.4874121,5.177189346104755,0.0014065264111825645,0.029411764705882377,2022-04
RYL,572452325.9265958,1.7259107236331475,0.001297186033392576,0.12282211228221124,2015-09
DFG,571201769.7720333,4.7671743025964,0.00017483193844916212,0.0008777704630239005,2012-05
GLYT,567461172.8018602,0.6821846285628181,0.00022655069448498016,0.004379562043795638,2008-01
STO,566633857.0589807,0.845732469128133,0.000737936107937888,0.009127418765972983,2018-05
VIVO,565481217.219646,7.6567492955627765,0.00027748250339297185,0.0,2023-01
NCR,565216727.2525678,1.8247956428664336,0.0016970635346142764,0.07629427792915526,2023-10
REGI,563202590.9307936,1.4845018478714684,0.00021430342580658373,0.0017851346965270924,2022-06
SC,561358042.6814853,6.405243325389862,0.0006373399680433519,0.01513360132419013,2022-01
ZLC,556651611.1706043,5.491843029646959,0.001172300293544075,0.07604395604395606,2014-05
ROLL,556579402.819289,1.222267890372351,0.0024203753171835917,0.1814537886379403,2022-09
CPX,555273825.1762936,4.555404621414724,0.0017631953903430515,0.002478656017626092,2012-02
DICE,554877478.2409368,4.87480610955561,0.0005374942704543381,0.007507820646506766,2023-08
FCH,552177964.7787666,0.9598472101939892,0.0010907185473669463,0.016064257028112466,2017-08
GMT,550427487.0577967,2.367888086287674,0.0012500911162778648,0.11153768438068302,2016-06
PPS,546976039.2361931,1.7106205817429938,0.001087431632244692,0.04283821581039321,2016-11
ARTC,544711933.9666847,0.852748524603551,0.0002615708636426807,0.0004113533525297413,2014-05
KOG,540838943.3233649,2.9792720220990807,0.002874069521771362,0.11709286675639302,2014-12
RDC,529098263.63584596,9.031953982470693,0.002178203402814823,0.06592465753424653,2019-04
SLH,527158273.18830913,3.5697022909662177,0.0001064395960151488,0.00017905102954338424,2016-03
JDAS,525496811.50796545,0.647621033813032,0.00016673636103443944,0.003541389995573187,2012-12
CIR,523965833.44276243,4.3282407567640435,0.0012947032729078984,0.0,2023-10
CLNY,523313338.540511,1.3703956176334495,0.001807078770487265,0.05814622913068518,2021-06
CRDN,519085539.52784324,2.4296306712227413,0.0002797040032868206,0.001426533523537722,2012-11
LGF,515458844.66334015,2.9174699147503365,0.0010142572865267515,0.0005708848715507903,2016-12
EMS,513529115.2958871,2.7212571892397075,0.0001169267692967551,0.00015624999999996891,2011-05
EGOV,513090551.3026957,4.566897042503636,0.00021545909899243226,0.0016155088852988608,2021-04
SWFT,511571923.3921701,2.0894627442271405,0.0011115848711205551,0.008083529808016235,2017-09
ACTT,511000152.8394151,0.27023174421469565,0.003958133986059222,0.029151943462897532,2020-06
CSE,510834278.25852567,8.100418718312504,0.0009009658677818253,0.02395964691046652,2014-04
HYH,510172608.3863249,1.249245810890192,0.0010457530056921444,0.06682966585167076,2018-06
DGI,509963524.0324873,39.17309696345423,0.0008336090969180245,0.019886363636363716,2017-10
LIZ,508608303.71065414,1.0070309542740752,0.0019005007263822285,0.07341411261582319,2012-05
GNA,502975701.1206458,0.6073597161050227,0.00048603111312480244,0.0018165304268846117,2010-08
FRG,502183819.517336,2.6081630157200166,0.0005970007242760606,0.0010010010010009203,2023-08
LNCR,494762118.1376913,0.6629312920528628,0.0001315480296417732,0.0007225433526011834,2012-08
MLHR,488997824.01103485,0.7423931978383596,0.0014248414518931531,0.046779328924810105,2021-10
SNSS,487416721.14515805,17.736454304895464,0.010189425507060871,0.30935251798561153,2021-02
CODE,487096806.9619736,1.7671060256989808,0.0011298427086842407,0.0,2015-03
RFP,485742766.13567,14.387997560393691,0.0008745474643491029,0.03648351648351641,2023-02
BDK,485459430.55040973,2.0720247881162854,0.0006800865302372023,0.029245901639344315,2010-03
LAF,484596332.805102,0.6453353513086679,0.00018221509382740844,0.0008184262831755803,2006-05
REY,483923943.23550326,0.8235052971250872,0.0002526359725857685,0.0009997500624843577,2006-10
RADI,483804896.4280123,7.153127177629884,0.0004830543452025057,0.0006662225183211051,2023-09
CVA,482801966.72061974,2.21742277423935,0.00019232744219453604,0.0009871668311946262,2021-11
HHR,479590939.56024885,7.123095395375947,0.007220399126378598,0.7467571343045301,2022-02
CTIC,475055183.0845203,3.7913653119729123,0.00043205680498351257,0.0010989010989010755,2023-06
CYMI,472439600.3324356,0.6392941499530599,0.0007742989815398443,0.009470181725108774,2013-05
CFL,471791894.3304968,6.2941186805043134,0.0012985603444905015,0.018885306310456016,2010-05
MW,466325847.62390757,1.3552697735406285,0.0024261102431988248,0.07176709546377784,2016-01
GBT,465178146.4388754,0.932059679188592,6.537197266532627e-05,0.0001459854014599287,2022-10
EDO,463046785.3208562,1.5402863848450825,0.0004382548430763571,0.00017857142857139304,2007-12
IDC,460387802.5117616,2.376321787575153,0.0018364783346794056,0.00029542097488915835,2010-07
BSTE,460211119.00830054,1.6726969486274543,0.00018565270479783177,0.0015113893986829384,2007-06
NRF,459948548.637262,2.492052148050456,0.0010997039512679288,0.01760777170613231,2017-01
HPT,459591100.87701446,2.0782626301959004,0.0006696329544317632,0.016342412451361796,2019-09
AW,458440738.80252147,3.20209912979698,0.0024734226172106965,0.05382436260623232,2008-12
TEP,457890676.4773339,3.5009108538917384,0.001469526589607678,0.07232704402515729,2018-06
PSSI,455535907.1132515,4.129438902794109,0.00020291606980300778,0.0010348395998619382,2013-02
BIN,453550579.7852778,2.8451182867249933,0.002357514548643048,0.1594594594594594,2016-05
ASBC,451440445.64787066,1.206308634026915,0.0008768401467994224,0.03610675039246456,2014-12
SGR,449707755.362763,1.3002279805052446,0.0013538514436409967,0.002738892270237258,2009-08
THOR,448201426.94321173,1.4603775679112494,0.0009620334713039885,0.043068261787473645,2020-01
GOV,448070390.7571429,3.2719062228537115,0.0022880821528591085,0.22808988764044946,2018-12
FSH,444024848.5861613,3.166110851121539,0.0007451622151760319,0.038072776280323455,2006-11
STD,442845085.64467746,0.8996854656354488,0.0019548842426884414,0.05736434108527133,2012-06
ATW,440607123.8676816,4.3274780760667895,0.001999296613124863,0.04654731457800512,2017-10
CVTX,437281292.82379264,0.7505758113379897,0.0002803542938833565,0.0009995002498752186,2009-04
NYB,436939247.0052907,0.6334040081219916,0.00138688760469446,0.09745762711864413,2012-11
NOVL,436697157.25710833,2.202478018688281,0.0007647732357177032,0.001639344262295047,2011-04
MWK,436107740.85123676,0.881567886431943,0.005000338643715508,0.2791319857312723,2021-04
HUB.B,433454495.7748083,1.9716933643005952,0.0012269220733408224,0.0,2015-12
LPNT,432351586.5568509,1.5426523441173885,0.00010128536499323373,0.00015384615384623256,2018-11
UNS,431731119.28797334,4.997236763119341,0.00013310464613456286,0.0019756338491933576,2014-08
CXP,430935792.0350779,0.6545346493055909,0.0027743771589342197,0.0005184033177811307,2021-12
TRQ,430171787.30015415,6.768100404036891,0.0004395130746024099,0.009128108278249895,2022-12
AHS,428016440.8566467,0.781706950840204,0.000984190979015764,0.05378199597354053,2016-10
BAY,427194525.8289196,1.1068462999129498,0.0010139495658828953,0.03275295263606475,2007-09
GRT,426020908.07401997,5.374588813642737,0.00047753063563245893,0.007067137809187254,2015-01
JOSB,425950249.8764924,2.8642829502901326,8.869531578544035e-05,0.00015382248884794825,2014-06
MSP,425802258.847238,1.2441694431223227,0.0004078166699381962,0.003382187147688767,2022-06
